,price,description,locations,titles,target,labelled,websites,index
5107,149900.0,stunning bedroom detached home with separate entrance located highly sought after windfield farm community tribute built over 70k spent upgrade all new appliance extended ceiling detail ,oshawa durham region,    house for sale oshawa durham region 2576 craftsman 1598894630 2576 craftsman ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/2576-craftsman-dr/1598894630,5107
5108,599900.0,fabulous end unit townhouse located child safe crescent near school shop and park with most the major update completed this home will remain worry free for year come the well detail ,oshawa durham region,    house for sale oshawa durham region homes for sale trulls nash courtice ontario 599 900 1598894349 homes for sale trulls nash courtice ontario 599 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-trulls-nash-courtice-ontario-599-900/1598894349,5108
5109,750000.0,live the lake located the highly sought after neighbourhood south ajax bedroom bath with almost 1700sq living space open concept kitchen overlooking large family room and detail ,oshawa durham region,    house for sale oshawa durham region homes for sale finley westney ajax ontario 750 000 1598894734 homes for sale finley westney ajax ontario 750 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-finley-westney-ajax-ontario-750-000/1598894734,5109
5110,87981.0,fabulous north oshawa all brick home most desired area ceiling crown moulding thru out hardwood flr main 2nd kitchen backsplash extended cabinet granite counter top detail ,oshawa durham region,    house for sale oshawa durham region homes for sale grandview oshawa ontario 087 981 1598894645 homes for sale grandview oshawa ontario 087 981 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-grandview-oshawa-ontario-1-087-981/1598894645,5110
5111,799900.0,remks welcome this amazing story bedroom home natural light flood throughout the open concept living diningkitchen which boast gorgeous center island quartz counter top beautiful back detail ,oshawa durham region,    house for sale oshawa durham region homes for sale bowmanville clarington ontario 799 900 1598894564 homes for sale bowmanville clarington ontario 799 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-bowmanville-clarington-ontario-799-900/1598894564,5111
5112,999000.0,fully updated family oriented neighbourhood and close school park shopping nature trail hospital hwys much more chef kitchen lrg island appl quartz counter main detail ,oshawa durham region,    house for sale oshawa durham region homes for sale bowmanville clarington ontario 999 000 1598894673 homes for sale bowmanville clarington ontario 999 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-bowmanville-clarington-ontario-999-000/1598894673,5112
5113,688000.0,bright spacious bedroom bath new family sized townhome north oshawa best open concept living and dining large kitchen feature stainless steel appliance and dark elegant detail ,oshawa durham region,    house for sale oshawa durham region 2747 deputy minister path 1598894573 2747 deputy minister path ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/2747-deputy-minister-path/1598894573,5113
5114,899999.0,harvest feature beautiful living dining combo with oak floor and french door large spacious bedroom with the master 4pc ensuite huge family sized kit oak cupboard detail ,oshawa durham region,    house for sale oshawa durham region homes for sale central east ajax ontario 899 999 1598894699 homes for sale central east ajax ontario 899 999 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-central-east-ajax-ontario-899-999/1598894699,5114
5115,980000.0,lynde creek beauty stunning bedroom family home ha much offer living family room boast gleaming hardwood eat kitchen perfection with granite counter appliance open detail ,oshawa durham region,    house for sale oshawa durham region homes for sale rossland mcquay whitby ontario 980 000 1598894725 homes for sale rossland mcquay whitby ontario 980 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-rossland-mcquay-whitby-ontario-980-000/1598894725,5115
5116,899000.0,place you will proud call home desired rolling acre community gorgeous entrance with foot ceiling chandelier thousand spent recent upgrade potlights throughout main floor detail ,oshawa durham region,    house for sale oshawa durham region homes for sale rolling acres whitby ontario 899 000 1598894330 homes for sale rolling acres whitby ontario 899 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-rolling-acres-whitby-ontario-899-000/1598894330,5116
5117,189000.0,absolute master piece 4059 lvng space ceiling main 2nd over 150k spent upgrade the gourmet kitchen feature custom designer cabinetry huge island with quartz detail ,oshawa durham region,    house for sale oshawa durham region homes for sale country lane whitby ontario 189 000 1598894279 homes for sale country lane whitby ontario 189 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-country-lane-whitby-ontario-1-189-000/1598894279,5117
5118,589900.0,beautiful freehold townhome gorgeous open concept layout featuring newly renovated kitchen quartz countertop backsplash appliance ton cabinet space island seating combined detail ,oshawa durham region,    house for sale oshawa durham region homes for sale courtice clarington ontario 589 900 1598894328 homes for sale courtice clarington ontario 589 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-courtice-clarington-ontario-589-900/1598894328,5118
5119,388000.0,gorgeous 4yrs new the popular lakewood model tribute home stunning bright 3310 sqft double entrance door spacious open concept kitchen with granite counter top appliance and walk detail ,oshawa durham region,    house for sale oshawa durham region homes for sale harmony taunton oshawa ontario 388 000 1598894181 homes for sale harmony taunton oshawa ontario 388 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-harmony-taunton-oshawa-ontario-1-388-000/1598894181,5119
5120,945000.0,premium semi detached home featuring spacious bedroom plus loft and finished basement gleaming hardwood flrs including oak staircase large sunken foyer access garage fenced backyard detail ,oshawa durham region,    house for sale oshawa durham region homes for sale salem taunton ajax ontario 945 000 1598894141 homes for sale salem taunton ajax ontario 945 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-salem-taunton-ajax-ontario-945-000/1598894141,5120
5121,800000.0,stunning custom build massive irreg shaped lot approx 5acres car garage access mud bsmt 10ft ceiling main 9ft 2nd bsmt large kitchen island breakfast bar quartz detail ,oshawa durham region,    house for sale oshawa durham region 661 townline 1598894282 661 townline ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/661-townline-rd-n/1598894282,5121
5122,749999.0,gorgeous custom sun filled storey home this luxurious home includes bath hardwood floor throughout glass staircase and the finest finish that make the home transitional timeless detail ,city toronto,    house for sale city toronto 1401 old forest 1598896564 1401 old forest ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/1401-old-forest-rd/1598896564,5122
5123,924990.0,fabulous rare opportunity awaits you west scugog village exclusive cache just luxuriously appointed townhomes port perry built master builder jeffery home from floorplans detail ,      kawartha lakes    date posted 2021   ,    house for sale kawartha lakes 1636 scugog 1598896522 1636 scugog ,house,0,https:/www.kijiji.ca/v-house-for-sale/kawartha-lakes/1636-scugog-st/1598896522,5123
5124,680000.0,oasis the port castle harbour enclave custom estate home exudes private tranquility 6100 living space nestled lush 5acres fresh landscape inside embrace meticulous grandeur detail ,      kawartha lakes    date posted 2021   ,    house for sale kawartha lakes cawkers cove 1598896484 cawker cove ,house,0,https:/www.kijiji.ca/v-house-for-sale/kawartha-lakes/13-cawkers-cove-rd/1598896484,5124
5125,799900.0,offer anytime rare opportunity own home small parcel industrial zoned lot with ample outside storage land cleared with numerous outbuilding excellent good frontage detail ,oshawa durham region,    house for sale oshawa durham region 116 baseline 1598896083 116 baseline ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/116-baseline-rd-e/1598896083,5125
5126,699900.0,welcome kilgannon ave this beautiful bed bath home located premium corner lot sought after courtice neighbourhood step from park school transit shopping and more detail ,oshawa durham region,    house for sale oshawa durham region homes for sale townline bloor clarington ontario 699 900 1598894968 homes for sale townline bloor clarington ontario 699 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-townline-bloor-clarington-ontario-699-900/1598894968,5126
5127,799900.0,this the one you been looking for spacious stunning home located highly sought after family friendly neighbourhood walking distance school park amenity transit under min detail ,oshawa durham region,    house for sale oshawa durham region homes for sale king arthur clarington ontario 799 900 1598894966 homes for sale king arthur clarington ontario 799 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-king-arthur-clarington-ontario-799-900/1598894966,5127
5128,988000.0,fresh paint move ready 1800 bedroom finished basement lot storage 9ft ceiling living dining large window lot natural sunlight maintenance free fenced backyard detail ,markham york region   ,    house for sale markham york region homes for sale 16th ave 9th line markham ontario 988 000 1598894829 homes for sale 16th ave 9th line markham ontario 988 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/homes-for-sale-in-16th-ave-9th-line-markham-ontario-988-000/1598894829,5128
5129,899900.0,storey for sale simcoe taylorwood oshawa priced 899 900 brokerage max impact realty brokerage salesperson shahina shaikh detail ,oshawa durham region,    house for sale oshawa durham region homes for sale simcoe taylorwood oshawa ontario 899 900 1598894843 homes for sale simcoe taylorwood oshawa ontario 899 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-simcoe-taylorwood-oshawa-ontario-899-900/1598894843,5129
5130,188000.0,demand taunton area oshawa close supermarket shopping center public transit park school and community centre hwy 407 gorgeous and bright lot width over 3800 sqft living detail ,oshawa durham region,    house for sale oshawa durham region homes for sale taunton grandview oshawa ontario 188 000 1598894794 homes for sale taunton grandview oshawa ontario 188 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-taunton-grandview-oshawa-ontario-1-188-000/1598894794,5130
5131,949900.0,move ready huge bdrm all brick home wide corner lot renovated main floor with beautiful kitchen hardwood flooring thru out family living dining eat kitchen breakfast bar detail ,oshawa durham region,    house for sale oshawa durham region 182 vail meadows cres 1598894765 182 vail meadows cres ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/182-vail-meadows-cres/1598894765,5131
5132,849000.0,beautiful family home quiet neighborhood long term owner kept this home great condition hardwood floor beautiful garden updated kitchen composite back deck private backyard mostly detail ,oshawa durham region,    house for sale oshawa durham region homes for sale michael highway whitby ontario 849 000 1598894755 homes for sale michael highway whitby ontario 849 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-michael-highway-2-whitby-ontario-849-000/1598894755,5132
5133,799000.0,welcome your new home williamsburg community this baycliffe home bright and feature large master bdrm fit king size bed sitting area walk out deck very private backyard for detail ,oshawa durham region,    house for sale oshawa durham region homes for sale baycliffe taunton whitby ontario 799 000 1598894749 homes for sale baycliffe taunton whitby ontario 799 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-baycliffe-taunton-whitby-ontario-799-000/1598894749,5133
5134,149900.0,beautifully upgraded turnkey home must see situated the prestige boxgrove comm lot upgrade smooth 9ft ceiling floor pot light interior exterior hardwd flrs throughout quartz detail ,markham york region   ,    house for sale markham york region turnhouse cres 1598894678 turnhouse cres ,house,0,https:/www.kijiji.ca/v-house-for-sale/markham-york-region/5-turnhouse-cres/1598894678,5134
5135,815000.0,freehold linked property updated appliance with lot space for entertaining bright and open living space with lot privacy the backyard step walking trail and the lake enjoy this detail ,oshawa durham region,    house for sale oshawa durham region homes for sale bowmanville clarington ontario 815 000 1598894696 homes for sale bowmanville clarington ontario 815 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-bowmanville-clarington-ontario-815-000/1598894696,5135
5136,999990.0,client remks you have been looking for large home for your family look more 2931 tribute built home the main flr ha large kitcn over looking the lge great private office detail ,oshawa durham region,    house for sale oshawa durham region homes for sale taunton oshawa ontario 999 990 1598894698 homes for sale taunton oshawa ontario 999 990 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-taunton-oshawa-ontario-999-990/1598894698,5136
5137,799900.0,excellent john boddy freehold townhouse pickering village this home warmly invite you bright and airy space walkout from kitchen backyard finished basement with piece bath for detail ,oshawa durham region,    house for sale oshawa durham region homes for sale delancy church ajax ontario 799 900 1598894671 homes for sale delancy church ajax ontario 799 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-delancy-church-ajax-ontario-799-900/1598894671,5137
5138,899000.0,welcome 1815 fairport located pickering dunbarton community high demand neighborhood this premium corner lot stunning detached 3415 sqft home perfect for family detail ,city toronto,    house for sale city toronto 1815 fairport rd31 1598894679 1815 fairport rd31 ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/1815-fairport-rd31/1598894679,5138
5139,499800.0,renovated bedroom semi detached home walking distance transit shopping school and hospital min historic downtown bowmanville all new appliance kit under mount sink quartz counter detail ,oshawa durham region,    house for sale oshawa durham region homes for sale king liberty clarington ontario 499 800 1598894605 homes for sale king liberty clarington ontario 499 800 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-king-liberty-clarington-ontario-499-800/1598894605,5139
5140,799900.0,pride ownership this owner property ha been meticulously cared for inside out winning the prestigious bloom award past year the sunfilled home offer plenty space for growing detail ,oshawa durham region,    house for sale oshawa durham region homes for sale olive oshawa ontario 799 900 1598894619 homes for sale olive oshawa ontario 799 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-olive-oshawa-ontario-799-900/1598894619,5140
5141,699000.0,great family home quiet and safe cul sac with fenced backyard with the largest frontage the court head inside the bed bath walkout balcony large x14 raised detail ,oshawa durham region,    house for sale oshawa durham region homes for sale garden whitby ontario 699 000 1598894535 homes for sale garden whitby ontario 699 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-garden-whitby-ontario-699-000/1598894535,5141
5142,599900.0,welcome fry cres family sized home desirable bowmanville neighbourhood larger than look main level contains living dining room laundry and powder room but most importantly the detail ,oshawa durham region,    house for sale oshawa durham region fry cres 1598894560 fry cres ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/71-fry-cres/1598894560,5142
5143,899000.0,look further than this month new open concept freehold townhouse duffin height home show like model feat ceiling hardwood flrs stair 2nd flr open living dining breakfast detail ,oshawa durham region,    house for sale oshawa durham region homes for sale duffin heights pickering ontario 899 000 1598894554 homes for sale duffin heights pickering ontario 899 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-duffin-heights-pickering-ontario-899-000/1598894554,5143
5144,629900.0,well maintained immaculate 1038 freehold storey stunning townhouse north ajax prepare amazed show transit nearby open concept main floor kitchen breakfast bar detail ,oshawa durham region,    house for sale oshawa durham region homes for sale audely rossland ajax ontario 629 900 1598894488 homes for sale audely rossland ajax ontario 629 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-audely-rossland-ajax-ontario-629-900/1598894488,5144
5145,859000.0,look further your home away from home north whitby come home your newly renovated spacious kitchen with access your back yard oasis which boast ground pool with patio perfect detail ,oshawa durham region,    house for sale oshawa durham region homes for sale myrtle whitby ontario 859 000 1598894463 homes for sale myrtle whitby ontario 859 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-myrtle-whitby-ontario-859-000/1598894463,5145
5146,788800.0,storey semi detached home for sale highly desirable family neighborhood ajax situated quiet court bedroom home with living room with fireplace separate dining eat kitchen detail ,oshawa durham region,    house for sale oshawa durham region homes for sale church delaney ajax ontario 788 800 1598894486 homes for sale church delaney ajax ontario 788 800 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-church-delaney-ajax-ontario-788-800/1598894486,5146
5147,599000.0,welcome bowmanvilles most sought after neighbourhood solid semi detached backsplit home feature bedroom bathroom which perfectly situated for private living space the lower detail ,oshawa durham region,    house for sale oshawa durham region homes for sale bowmanville clarington ontario 599 000 1598894417 homes for sale bowmanville clarington ontario 599 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-bowmanville-clarington-ontario-599-000/1598894417,5147
5148,599000.0,welcome bowmanvilles most sought after neighbourhood solid semi detached backsplit home feature bedroom bathroom which perfectly situated for private living space the lower detail ,oshawa durham region,    house for sale oshawa durham region homes for sale bowmanville clarington ontario 599 000 1598894417 homes for sale bowmanville clarington ontario 599 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-bowmanville-clarington-ontario-599-000/1598894417,5148
5149,724900.0,stunning sundance built harbour model former model home for the builder 80k spent upgrade featuring bed bath gourmet kitchen custom built and dining bench stone counter detail ,oshawa durham region,    house for sale oshawa durham region homes for sale thickson dundas whitby ontario 724 900 1598894373 homes for sale thickson dundas whitby ontario 724 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-thickson-dundas-whitby-ontario-724-900/1598894373,5149
5150,789900.0,single story for sale thickson rossland whitby priced 789 900 brokerage max impact realty brokerage salesperson shahina shaikh detail ,oshawa durham region,    house for sale oshawa durham region homes for sale thickson rossland whitby ontario 789 900 1598894338 homes for sale thickson rossland whitby ontario 789 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-thickson-rossland-whitby-ontario-789-900/1598894338,5150
5151,799000.0,welcome carr fully renovated detached home high demand ajax the home ha been tastefully and meticulously renovated with top the line material brand new gourmet detail ,oshawa durham region,    house for sale oshawa durham region homes for sale kingston westeny ajax ontario 799 000 1598894323 homes for sale kingston westeny ajax ontario 799 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-kingston-rd-westeny-ajax-ontario-799-000/1598894323,5151
5152,949000.0,displaying incredible curb appeal this picturesque 132 165 countryside lot beautifully manicured with mature tree workshop separate driveway with single car garage plus detail ,oshawa durham region,    house for sale oshawa durham region homes for sale raglan oshawa ontario 949 000 1598894354 homes for sale raglan oshawa ontario 949 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-raglan-oshawa-ontario-949-000/1598894354,5152
5153,649900.0,gorgeous reno north oshawa bdrm home fam friendly neighborhood close school park shopping hwys all amenity beautiful kitchen backsplash stainless steel appl detail ,oshawa durham region,    house for sale oshawa durham region homes for sale wilson rossland oshawa ontario 649 900 1598894223 homes for sale wilson rossland oshawa ontario 649 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-wilson-rossland-oshawa-ontario-649-900/1598894223,5153
5154,88800.0,call 647 609 1289 for showing brokerage royal lepage signature realty salesperson hamza nouman detail ,city toronto,    house for sale city toronto homes for sale central toronto toronto ontario 088 800 1598894243 homes for sale central toronto toronto ontario 088 800 ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/homes-for-sale-in-central-toronto-toronto-ontario-1-088-800/1598894243,5154
5155,724900.0,prime north oshawa stunning top bottom bedroom separate entrance the finished basement private backyard oasis feature above ground pool brand new deck southern exposure detail ,oshawa durham region,    house for sale oshawa durham region homes for sale rossland harmony oshawa ontario 724 900 1598894136 homes for sale rossland harmony oshawa ontario 724 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-rossland-harmony-oshawa-ontario-724-900/1598894136,5155
5156,299000.0,country living the city with this fabulous property 100 214 acre treed lot completely renovated from top bottom over 20k spent renovation exclusive area acre detail ,oshawa durham region,    house for sale oshawa durham region 576 bickle 1598894931 576 bickle ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/576-bickle-dr/1598894931,5156
5157,849900.0,excellent entirely newly renovated branded stainless appliance pot light step lake church hospital and mall big two shed brand new under warranty \\rlisting courtesy detail ,oshawa durham region,    house for sale oshawa durham region homes for sale bayly ajax ontario 849 900 1598894942 homes for sale bayly ajax ontario 849 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-bayly-ajax-ontario-849-900/1598894942,5157
5158,965000.0,this lovingly cared for home desirable family neighborhood offer fully upgraded open concept kitchen with quartz countertop along with large living room with picture window well detail ,oshawa durham region,    house for sale oshawa durham region homes for sale rossland oshawa ontario 965 000 1598894894 homes for sale rossland oshawa ontario 965 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-rossland-oshawa-ontario-965-000/1598894894,5158
5159,959900.0,well maintained home for sale prime with open concept main level large living and dining room with cozy family room and fireplace fully renovated eat kitchen renovated washroom detail ,oshawa durham region,    house for sale oshawa durham region homes for sale harwood kingston ajax ontario 959 900 1598894891 homes for sale harwood kingston ajax ontario 959 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-harwood-kingston-ajax-ontario-959-900/1598894891,5159
5160,939900.0,stunning large bdrm bath family home prime ajax this home ha all huge family room gleaming hardwood floor bright sun filled eat kitchen with huge custom deck detail ,oshawa durham region,    house for sale oshawa durham region homes for sale rossland ravenscroft ajax ontario 939 900 1598894561 homes for sale rossland ravenscroft ajax ontario 939 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-rossland-ravenscroft-ajax-ontario-939-900/1598894561,5160
5161,788000.0,stop here all one welcome brilliant custom made home completed 2021 with bedroom and two bedroom legal basement with brand new kitchen and bath potential 2000 per month income detail ,city toronto,    house for sale city toronto homes for sale amberlea pickering ontario 788 000 1598894606 homes for sale amberlea pickering ontario 788 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/homes-for-sale-in-amberlea-pickering-ontario-1-788-000/1598894606,5161
5162,799999.0,look further welcome 924 cresthill crt located sought after neighborhood private court surrounding school park trail all amenity this home check all the box detail ,oshawa durham region,    house for sale oshawa durham region homes for sale attersley wilson oshawa ontario 799 999 1598894701 homes for sale attersley wilson oshawa ontario 799 999 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-attersley-wilson-oshawa-ontario-799-999/1598894701,5162
5163,799000.0,beautiful bdrm home backing onto field neighbour behind lovingly maintained move ready main flr offer large open concept living dining upgraded eat kitchen with quartz backsplash detail ,oshawa durham region,    house for sale oshawa durham region homes for sale bowmanville clarington ontario 799 000 1598894827 homes for sale bowmanville clarington ontario 799 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-bowmanville-clarington-ontario-799-000/1598894827,5163
5164,849900.0,turn the key and move home located amazing pinecrest neighbourhood close school shopping easy access for commuting main floor feature kitchen island living area detail ,oshawa durham region,    house for sale oshawa durham region homes for sale harmony taunton oshawa ontario 849 900 1598894852 homes for sale harmony taunton oshawa ontario 849 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-harmony-taunton-oshawa-ontario-849-900/1598894852,5164
5165,898000.0,this bedroom home located the wonderful liverpool community will surely impress ha everything you need beautiful large kitchen hardwood floor pot light and much more relax during detail ,oshawa durham region,    house for sale oshawa durham region 1420 fieldlight blvd 1598894855 1420 fieldlight blvd ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/1420-fieldlight-blvd/1598894855,5165
5166,139900.0,stunning old brick stone home built fieldgate brms washroom detached whitby meadow approximately 2500sf living space double door entry hdwd main flr staircase 9ft detail ,oshawa durham region,    house for sale oshawa durham region homes for sale rossland cochrane whitby ontario 139 900 1598894604 homes for sale rossland cochrane whitby ontario 139 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-rossland-cochrane-whitby-ontario-1-139-900/1598894604,5166
5167,999900.0,bright and spacious home with finished walkout bsmt located sought after nwajax this home hwd flrs main 2nd floor open concept family pot light fireplace kit brkfst bar detail ,oshawa durham region,    house for sale oshawa durham region homes for sale hardwood rossland ajax ontario 999 900 1598894646 homes for sale hardwood rossland ajax ontario 999 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-hardwood-rossland-ajax-ontario-999-900/1598894646,5167
5168,859900.0,good size home desirable family area open concept with kitchen overlooking the living dining area through parapet window new stove dishwasher and dryer out deck from living room detail ,oshawa durham region,    house for sale oshawa durham region homes for sale liverpool finch pickering ontario 859 900 1598894720 homes for sale liverpool finch pickering ontario 859 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-liverpool-finch-pickering-ontario-859-900/1598894720,5168
5169,978000.0,stunning executive home premium lot entertainer delight with refreshing open concept layout and walk out private backyard over looking park spent upgrade wainscoting modern detail ,oshawa durham region,    house for sale oshawa durham region homes for sale bowmanville clarington ontario 978 000 1598894655 homes for sale bowmanville clarington ontario 978 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-bowmanville-clarington-ontario-978-000/1598894655,5169
5170,879000.0,beautiful recently renovated top bottom newer appliance all hardwood top upgraded washroom and kitchen close mall plaza school doctor office big lot size low traffic detail ,oshawa durham region,    house for sale oshawa durham region homes for sale brock dundas whitby ontario 879 000 1598894662 homes for sale brock dundas whitby ontario 879 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-brock-dundas-whitby-ontario-879-000/1598894662,5170
5171,699900.0,see virtual tour welcome 621 dundee ave this bedrm home centrally located quiet tree lined street the sought after mclaughlin neighbourhood the main lvl boast hardwood floor detail ,oshawa durham region,    house for sale oshawa durham region homes for sale waverly adelaide oshawa ontario 699 900 1598894787 homes for sale waverly adelaide oshawa ontario 699 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-waverly-adelaide-oshawa-ontario-699-900/1598894787,5171
5172,799900.0,impeccable end unit that show like model home meticulous design throughout exquisite finishing luxurious main flr elegant lighting throughout concept layout split bdrm flr plan detail ,oshawa durham region,    house for sale oshawa durham region homes for sale taunton garden whitby ontario 799 900 1598894877 homes for sale taunton garden whitby ontario 799 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-taunton-garden-whitby-ontario-799-900/1598894877,5172
5173,924800.0,absolutely huge semi detached remarkable rouge hill separate family room large bedroom basement ha income potential walk out yard walk out garage hardwood floor main and detail ,city toronto,    house for sale city toronto moorefield 1598894562 moorefield ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/24-moorefield-dr/1598894562,5173
5174,899900.0,stunning detached halminen home located the sought after northglen community your main flr offer bright open concept flr plan 9ft ceiling sun filled great gleaming wood flrs open detail ,oshawa durham region,    house for sale oshawa durham region homes for sale bowmanville clarington ontario 899 900 1598894795 homes for sale bowmanville clarington ontario 899 900 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-bowmanville-clarington-ontario-899-900/1598894795,5174
5175,749000.0,beautiful freehold townhouse with brand new quartz counter top and quartz bck splsh all brick rare main floor can park car garage access from house front porch interlocking front back detail ,oshawa durham region,    house for sale oshawa durham region homes for sale garden whitby ontario 749 000 1598894808 homes for sale garden whitby ontario 749 000 ,house,0,https:/www.kijiji.ca/v-house-for-sale/oshawa-durham-region/homes-for-sale-in-garden-whitby-ontario-749-000/1598894808,5175
5176,548998.0,amazing with spectacular ravine sunset view unit newly renovated painted marvelous layout with spacious bed full bath ensuite laundry walk closet master detail ,city toronto,    house for sale city toronto homes for sale morningside toronto ontario 548 998 1598894783 homes for sale morningside toronto ontario 548 998 ,house,0,https:/www.kijiji.ca/v-house-for-sale/city-of-toronto/homes-for-sale-in-morningside-toronto-ontario-548-998/1598894783,5176
